,centro,id,fecha,consumo,reactiva,co2,potenciamax,potenciaact,tarifa,coste
5132,AP ARQ. LOPEZ OTERO,78922,2018-08-02 21:00,3,0,0,3,3,3.1A,585.99
5133,AP ARQ. LOPEZ OTERO,78922,2018-08-02 22:00,3,0,0,3,3,3.1A,585.99
5134,AP ARQ. LOPEZ OTERO,78922,2018-08-02 23:00,3,0,0,3,3,3.1A,585.99
5135,AP ARQ. LOPEZ OTERO,78922,2018-08-03 00:00,3,0,0,3,3,3.1A,585.99
5136,AP ARQ. LOPEZ OTERO,78922,2018-08-03 01:00,8,0,0,8,8,3.1A,585.99
5137,AP ARQ. LOPEZ OTERO,78922,2018-08-03 02:00,8,0,0,8,8,3.1A,585.99
5138,AP ARQ. LOPEZ OTERO,78922,2018-08-03 03:00,8,0,0,8,8,3.1A,585.99
5139,AP ARQ. LOPEZ OTERO,78922,2018-08-03 04:00,8,0,0,8,8,3.1A,585.99
5140,AP ARQ. LOPEZ OTERO,78922,2018-08-03 05:00,8,0,0,8,8,3.1A,585.99
5141,AP ARQ. LOPEZ OTERO,78922,2018-08-03 06:00,8,0,0,8,8,3.1A,585.99
5142,AP ARQ. LOPEZ OTERO,78922,2018-08-03 07:00,8,0,0,8,8,3.1A,585.99
5143,AP ARQ. LOPEZ OTERO,78922,2018-08-03 08:00,8,0,0,8,8,3.1A,585.99
5144,AP ARQ. LOPEZ OTERO,78922,2018-08-03 09:00,3,0,0,3,3,3.1A,585.99
5145,AP ARQ. LOPEZ OTERO,78922,2018-08-03 10:00,3,0,0,3,3,3.1A,585.99
5146,AP ARQ. LOPEZ OTERO,78922,2018-08-03 11:00,0,0,0,0,0,3.1A,585.99
5147,AP ARQ. LOPEZ OTERO,78922,2018-08-03 12:00,0,0,0,0,0,3.1A,585.99
5148,AP ARQ. LOPEZ OTERO,78922,2018-08-03 13:00,0,0,0,0,0,3.1A,585.99
5149,AP ARQ. LOPEZ OTERO,78922,2018-08-03 14:00,0,0,0,0,0,3.1A,585.99
5150,AP ARQ. LOPEZ OTERO,78922,2018-08-03 15:00,0,0,0,0,0,3.1A,585.99
5151,AP ARQ. LOPEZ OTERO,78922,2018-08-03 16:00,0,0,0,0,0,3.1A,585.99
5152,AP ARQ. LOPEZ OTERO,78922,2018-08-03 17:00,3,0,0,3,3,3.1A,585.99
5153,AP ARQ. LOPEZ OTERO,78922,2018-08-03 18:00,3,0,0,3,3,3.1A,585.99
5154,AP ARQ. LOPEZ OTERO,78922,2018-08-03 19:00,4,0,0,4,4,3.1A,585.99
5155,AP ARQ. LOPEZ OTERO,78922,2018-08-03 20:00,4,0,0,4,4,3.1A,585.99
5156,AP ARQ. LOPEZ OTERO,78922,2018-08-03 21:00,4,0,0,4,4,3.1A,585.99
5157,AP ARQ. LOPEZ OTERO,78922,2018-08-03 22:00,4,0,0,4,4,3.1A,585.99
5158,AP ARQ. LOPEZ OTERO,78922,2018-08-03 23:00,4,0,0,4,4,3.1A,585.99
5159,AP ARQ. LOPEZ OTERO,78922,2018-08-04 00:00,4,0,0,4,4,3.1A,585.99
5160,AP ARQ. LOPEZ OTERO,78922,2018-08-04 01:00,8,0,0,8,8,3.1A,585.99
5161,AP ARQ. LOPEZ OTERO,78922,2018-08-04 02:00,8,0,0,8,8,3.1A,585.99
5162,AP ARQ. LOPEZ OTERO,78922,2018-08-04 03:00,8,0,0,8,8,3.1A,585.99
5163,AP ARQ. LOPEZ OTERO,78922,2018-08-04 04:00,8,0,0,8,8,3.1A,585.99
5164,AP ARQ. LOPEZ OTERO,78922,2018-08-04 05:00,8,0,0,8,8,3.1A,585.99
5165,AP ARQ. LOPEZ OTERO,78922,2018-08-04 06:00,8,0,0,8,8,3.1A,585.99
5166,AP ARQ. LOPEZ OTERO,78922,2018-08-04 07:00,8,0,0,8,8,3.1A,585.99
5167,AP ARQ. LOPEZ OTERO,78922,2018-08-04 08:00,8,0,0,8,8,3.1A,585.99
5168,AP ARQ. LOPEZ OTERO,78922,2018-08-04 09:00,8,0,0,8,8,3.1A,585.99
5169,AP ARQ. LOPEZ OTERO,78922,2018-08-04 10:00,8,0,0,8,8,3.1A,585.99
5170,AP ARQ. LOPEZ OTERO,78922,2018-08-04 11:00,8,0,0,8,8,3.1A,585.99
5171,AP ARQ. LOPEZ OTERO,78922,2018-08-04 12:00,7,0,0,7,7,3.1A,585.99
5172,AP ARQ. LOPEZ OTERO,78922,2018-08-04 13:00,8,0,0,8,8,3.1A,585.99
5173,AP ARQ. LOPEZ OTERO,78922,2018-08-04 14:00,8,0,0,8,8,3.1A,585.99
5174,AP ARQ. LOPEZ OTERO,78922,2018-08-04 15:00,8,0,0,8,8,3.1A,585.99
5175,AP ARQ. LOPEZ OTERO,78922,2018-08-04 16:00,8,0,0,8,8,3.1A,585.99
5176,AP ARQ. LOPEZ OTERO,78922,2018-08-04 17:00,8,0,0,8,8,3.1A,585.99
5177,AP ARQ. LOPEZ OTERO,78922,2018-08-04 18:00,8,0,0,8,8,3.1A,585.99
5178,AP ARQ. LOPEZ OTERO,78922,2018-08-04 19:00,4,0,0,4,4,3.1A,585.99
5179,AP ARQ. LOPEZ OTERO,78922,2018-08-04 20:00,4,0,0,4,4,3.1A,585.99
5180,AP ARQ. LOPEZ OTERO,78922,2018-08-04 21:00,4,0,0,4,4,3.1A,585.99
5181,AP ARQ. LOPEZ OTERO,78922,2018-08-04 22:00,4,0,0,4,4,3.1A,585.99
5182,AP ARQ. LOPEZ OTERO,78922,2018-08-04 23:00,4,0,0,4,4,3.1A,585.99
5183,AP ARQ. LOPEZ OTERO,78922,2018-08-05 00:00,4,0,0,4,4,3.1A,585.99
5184,AP ARQ. LOPEZ OTERO,78922,2018-08-05 01:00,8,0,0,8,8,3.1A,585.99
5185,AP ARQ. LOPEZ OTERO,78922,2018-08-05 02:00,8,0,0,8,8,3.1A,585.99
5186,AP ARQ. LOPEZ OTERO,78922,2018-08-05 03:00,8,0,0,8,8,3.1A,585.99
5187,AP ARQ. LOPEZ OTERO,78922,2018-08-05 04:00,8,0,0,8,8,3.1A,585.99
5188,AP ARQ. LOPEZ OTERO,78922,2018-08-05 05:00,8,0,0,8,8,3.1A,585.99
5189,AP ARQ. LOPEZ OTERO,78922,2018-08-05 06:00,8,0,0,8,8,3.1A,585.99
5190,AP ARQ. LOPEZ OTERO,78922,2018-08-05 07:00,8,0,0,8,8,3.1A,585.99
5191,AP ARQ. LOPEZ OTERO,78922,2018-08-05 08:00,8,0,0,8,8,3.1A,585.99
5192,AP ARQ. LOPEZ OTERO,78922,2018-08-05 09:00,8,0,0,8,8,3.1A,585.99
5193,AP ARQ. LOPEZ OTERO,78922,2018-08-05 10:00,8,0,0,8,8,3.1A,585.99
5194,AP ARQ. LOPEZ OTERO,78922,2018-08-05 11:00,8,0,0,8,8,3.1A,585.99
5195,AP ARQ. LOPEZ OTERO,78922,2018-08-05 12:00,8,0,0,8,8,3.1A,585.99
5196,AP ARQ. LOPEZ OTERO,78922,2018-08-05 13:00,8,0,0,8,8,3.1A,585.99
5197,AP ARQ. LOPEZ OTERO,78922,2018-08-05 14:00,8,0,0,8,8,3.1A,585.99
5198,AP ARQ. LOPEZ OTERO,78922,2018-08-05 15:00,8,0,0,8,8,3.1A,585.99
5199,AP ARQ. LOPEZ OTERO,78922,2018-08-05 16:00,8,0,0,8,8,3.1A,585.99
5200,AP ARQ. LOPEZ OTERO,78922,2018-08-05 17:00,8,0,0,8,8,3.1A,585.99
5201,AP ARQ. LOPEZ OTERO,78922,2018-08-05 18:00,8,0,0,8,8,3.1A,585.99
5202,AP ARQ. LOPEZ OTERO,78922,2018-08-05 19:00,4,0,0,4,4,3.1A,585.99
5203,AP ARQ. LOPEZ OTERO,78922,2018-08-05 20:00,4,0,0,4,4,3.1A,585.99
5204,AP ARQ. LOPEZ OTERO,78922,2018-08-05 21:00,4,0,0,4,4,3.1A,585.99
5205,AP ARQ. LOPEZ OTERO,78922,2018-08-05 22:00,4,0,0,4,4,3.1A,585.99
5206,AP ARQ. LOPEZ OTERO,78922,2018-08-05 23:00,4,0,0,4,4,3.1A,585.99
5207,AP ARQ. LOPEZ OTERO,78922,2018-08-06 00:00,4,0,0,4,4,3.1A,585.99
5208,AP ARQ. LOPEZ OTERO,78922,2018-08-06 01:00,7,0,0,7,7,3.1A,585.99
5209,AP ARQ. LOPEZ OTERO,78922,2018-08-06 02:00,8,0,0,8,8,3.1A,585.99
5210,AP ARQ. LOPEZ OTERO,78922,2018-08-06 03:00,8,0,0,8,8,3.1A,585.99
5211,AP ARQ. LOPEZ OTERO,78922,2018-08-06 04:00,8,0,0,8,8,3.1A,585.99
5212,AP ARQ. LOPEZ OTERO,78922,2018-08-06 05:00,8,0,0,8,8,3.1A,585.99
5213,AP ARQ. LOPEZ OTERO,78922,2018-08-06 06:00,8,0,0,8,8,3.1A,585.99
5214,AP ARQ. LOPEZ OTERO,78922,2018-08-06 07:00,8,0,0,8,8,3.1A,585.99
5215,AP ARQ. LOPEZ OTERO,78922,2018-08-06 08:00,8,0,0,8,8,3.1A,585.99
5216,AP ARQ. LOPEZ OTERO,78922,2018-08-06 09:00,4,0,0,4,4,3.1A,585.99
5217,AP ARQ. LOPEZ OTERO,78922,2018-08-06 10:00,4,0,0,4,4,3.1A,585.99
5218,AP ARQ. LOPEZ OTERO,78922,2018-08-06 11:00,0,0,0,0,0,3.1A,585.99
5219,AP ARQ. LOPEZ OTERO,78922,2018-08-06 12:00,0,0,0,0,0,3.1A,585.99
5220,AP ARQ. LOPEZ OTERO,78922,2018-08-06 13:00,0,0,0,0,0,3.1A,585.99
5221,AP ARQ. LOPEZ OTERO,78922,2018-08-06 14:00,0,0,0,0,0,3.1A,585.99
5222,AP ARQ. LOPEZ OTERO,78922,2018-08-06 15:00,0,0,0,0,0,3.1A,585.99
5223,AP ARQ. LOPEZ OTERO,78922,2018-08-06 16:00,0,0,0,0,0,3.1A,585.99
5224,AP ARQ. LOPEZ OTERO,78922,2018-08-06 17:00,3,0,0,3,3,3.1A,585.99
5225,AP ARQ. LOPEZ OTERO,78922,2018-08-06 18:00,4,0,0,4,4,3.1A,585.99
5226,AP ARQ. LOPEZ OTERO,78922,2018-08-06 19:00,4,0,0,4,4,3.1A,585.99
5227,AP ARQ. LOPEZ OTERO,78922,2018-08-06 20:00,4,0,0,4,4,3.1A,585.99
5228,AP ARQ. LOPEZ OTERO,78922,2018-08-06 21:00,4,0,0,4,4,3.1A,585.99
5229,AP ARQ. LOPEZ OTERO,78922,2018-08-06 22:00,4,0,0,4,4,3.1A,585.99
5230,AP ARQ. LOPEZ OTERO,78922,2018-08-06 23:00,4,0,0,4,4,3.1A,585.99
5231,AP ARQ. LOPEZ OTERO,78922,2018-08-07 00:00,4,0,0,4,4,3.1A,585.99
5232,AP ARQ. LOPEZ OTERO,78922,2018-08-07 01:00,8,0,0,8,8,3.1A,585.99
5233,AP ARQ. LOPEZ OTERO,78922,2018-08-07 02:00,8,0,0,8,8,3.1A,585.99
5234,AP ARQ. LOPEZ OTERO,78922,2018-08-07 03:00,8,0,0,8,8,3.1A,585.99
5235,AP ARQ. LOPEZ OTERO,78922,2018-08-07 04:00,8,0,0,8,8,3.1A,585.99
5236,AP ARQ. LOPEZ OTERO,78922,2018-08-07 05:00,8,0,0,8,8,3.1A,585.99
5237,AP ARQ. LOPEZ OTERO,78922,2018-08-07 06:00,8,0,0,8,8,3.1A,585.99
5238,AP ARQ. LOPEZ OTERO,78922,2018-08-07 07:00,8,0,0,8,8,3.1A,585.99
5239,AP ARQ. LOPEZ OTERO,78922,2018-08-07 08:00,8,0,0,8,8,3.1A,585.99
5240,AP ARQ. LOPEZ OTERO,78922,2018-08-07 09:00,4,0,0,4,4,3.1A,585.99
5241,AP ARQ. LOPEZ OTERO,78922,2018-08-07 10:00,4,0,0,4,4,3.1A,585.99
5242,AP ARQ. LOPEZ OTERO,78922,2018-08-07 11:00,0,0,0,0,0,3.1A,585.99
5243,AP ARQ. LOPEZ OTERO,78922,2018-08-07 12:00,0,0,0,0,0,3.1A,585.99
5244,AP ARQ. LOPEZ OTERO,78922,2018-08-07 13:00,0,0,0,0,0,3.1A,585.99
5245,AP ARQ. LOPEZ OTERO,78922,2018-08-07 14:00,0,0,0,0,0,3.1A,585.99
5246,AP ARQ. LOPEZ OTERO,78922,2018-08-07 15:00,0,0,0,0,0,3.1A,585.99
5247,AP ARQ. LOPEZ OTERO,78922,2018-08-07 16:00,0,0,0,0,0,3.1A,585.99
5248,AP ARQ. LOPEZ OTERO,78922,2018-08-07 17:00,4,0,0,4,4,3.1A,585.99
5249,AP ARQ. LOPEZ OTERO,78922,2018-08-07 18:00,4,0,0,4,4,3.1A,585.99
5250,AP ARQ. LOPEZ OTERO,78922,2018-08-07 19:00,4,0,0,4,4,3.1A,585.99
5251,AP ARQ. LOPEZ OTERO,78922,2018-08-07 20:00,4,0,0,4,4,3.1A,585.99
5252,AP ARQ. LOPEZ OTERO,78922,2018-08-07 21:00,4,0,0,4,4,3.1A,585.99
5253,AP ARQ. LOPEZ OTERO,78922,2018-08-07 22:00,4,0,0,4,4,3.1A,585.99
5254,AP ARQ. LOPEZ OTERO,78922,2018-08-07 23:00,4,0,0,4,4,3.1A,585.99
5255,AP ARQ. LOPEZ OTERO,78922,2018-08-08 00:00,4,0,0,4,4,3.1A,585.99
5256,AP ARQ. LOPEZ OTERO,78922,2018-08-08 01:00,8,0,0,8,8,3.1A,585.99
5257,AP ARQ. LOPEZ OTERO,78922,2018-08-08 02:00,8,0,0,8,8,3.1A,585.99
5258,AP ARQ. LOPEZ OTERO,78922,2018-08-08 03:00,8,0,0,8,8,3.1A,585.99
5259,AP ARQ. LOPEZ OTERO,78922,2018-08-08 04:00,8,0,0,8,8,3.1A,585.99
5260,AP ARQ. LOPEZ OTERO,78922,2018-08-08 05:00,8,0,0,8,8,3.1A,585.99
5261,AP ARQ. LOPEZ OTERO,78922,2018-08-08 06:00,8,0,0,8,8,3.1A,585.99
5262,AP ARQ. LOPEZ OTERO,78922,2018-08-08 07:00,8,0,0,8,8,3.1A,585.99
5263,AP ARQ. LOPEZ OTERO,78922,2018-08-08 08:00,8,0,0,8,8,3.1A,585.99
5264,AP ARQ. LOPEZ OTERO,78922,2018-08-08 09:00,4,0,0,4,4,3.1A,585.99
5265,AP ARQ. LOPEZ OTERO,78922,2018-08-08 10:00,4,0,0,4,4,3.1A,585.99
5266,AP ARQ. LOPEZ OTERO,78922,2018-08-08 11:00,0,0,0,0,0,3.1A,585.99
5267,AP ARQ. LOPEZ OTERO,78922,2018-08-08 12:00,0,0,0,0,0,3.1A,585.99
5268,AP ARQ. LOPEZ OTERO,78922,2018-08-08 13:00,0,0,0,0,0,3.1A,585.99
5269,AP ARQ. LOPEZ OTERO,78922,2018-08-08 14:00,0,0,0,0,0,3.1A,585.99
5270,AP ARQ. LOPEZ OTERO,78922,2018-08-08 15:00,0,0,0,0,0,3.1A,585.99
5271,AP ARQ. LOPEZ OTERO,78922,2018-08-08 16:00,0,0,0,0,0,3.1A,585.99
5272,AP ARQ. LOPEZ OTERO,78922,2018-08-08 17:00,4,0,0,4,4,3.1A,585.99
5273,AP ARQ. LOPEZ OTERO,78922,2018-08-08 18:00,4,0,0,4,4,3.1A,585.99
5274,AP ARQ. LOPEZ OTERO,78922,2018-08-08 19:00,4,0,0,4,4,3.1A,585.99
5275,AP ARQ. LOPEZ OTERO,78922,2018-08-08 20:00,4,0,0,4,4,3.1A,585.99
5276,AP ARQ. LOPEZ OTERO,78922,2018-08-08 21:00,4,0,0,4,4,3.1A,585.99
5277,AP ARQ. LOPEZ OTERO,78922,2018-08-08 22:00,4,0,0,4,4,3.1A,585.99
5278,AP ARQ. LOPEZ OTERO,78922,2018-08-08 23:00,4,0,0,4,4,3.1A,585.99
5279,AP ARQ. LOPEZ OTERO,78922,2018-08-09 00:00,4,0,0,4,4,3.1A,585.99
5280,AP ARQ. LOPEZ OTERO,78922,2018-08-09 01:00,8,0,0,8,8,3.1A,585.99
5281,AP ARQ. LOPEZ OTERO,78922,2018-08-09 02:00,8,0,0,8,8,3.1A,585.99
5282,AP ARQ. LOPEZ OTERO,78922,2018-08-09 03:00,8,0,0,8,8,3.1A,585.99
5283,AP ARQ. LOPEZ OTERO,78922,2018-08-09 04:00,8,0,0,8,8,3.1A,585.99
5284,AP ARQ. LOPEZ OTERO,78922,2018-08-09 05:00,8,0,0,8,8,3.1A,585.99
5285,AP ARQ. LOPEZ OTERO,78922,2018-08-09 06:00,8,0,0,8,8,3.1A,585.99
5286,AP ARQ. LOPEZ OTERO,78922,2018-08-09 07:00,8,0,0,8,8,3.1A,585.99
5287,AP ARQ. LOPEZ OTERO,78922,2018-08-09 08:00,8,0,0,8,8,3.1A,585.99
5288,AP ARQ. LOPEZ OTERO,78922,2018-08-09 09:00,4,0,0,4,4,3.1A,585.99
5289,AP ARQ. LOPEZ OTERO,78922,2018-08-09 10:00,4,0,0,4,4,3.1A,585.99
5290,AP ARQ. LOPEZ OTERO,78922,2018-08-09 11:00,0,0,0,0,0,3.1A,585.99
5291,AP ARQ. LOPEZ OTERO,78922,2018-08-09 12:00,0,0,0,0,0,3.1A,585.99
5292,AP ARQ. LOPEZ OTERO,78922,2018-08-09 13:00,0,0,0,0,0,3.1A,585.99
5293,AP ARQ. LOPEZ OTERO,78922,2018-08-09 14:00,0,0,0,0,0,3.1A,585.99
5294,AP ARQ. LOPEZ OTERO,78922,2018-08-09 15:00,0,0,0,0,0,3.1A,585.99
5295,AP ARQ. LOPEZ OTERO,78922,2018-08-09 16:00,0,0,0,0,0,3.1A,585.99
5296,AP ARQ. LOPEZ OTERO,78922,2018-08-09 17:00,4,0,0,4,4,3.1A,585.99
5297,AP ARQ. LOPEZ OTERO,78922,2018-08-09 18:00,4,0,0,4,4,3.1A,585.99
5298,AP ARQ. LOPEZ OTERO,78922,2018-08-09 19:00,4,0,0,4,4,3.1A,585.99
5299,AP ARQ. LOPEZ OTERO,78922,2018-08-09 20:00,4,0,0,4,4,3.1A,585.99
5300,AP ARQ. LOPEZ OTERO,78922,2018-08-09 21:00,4,0,0,4,4,3.1A,585.99
5301,AP ARQ. LOPEZ OTERO,78922,2018-08-09 22:00,4,0,0,4,4,3.1A,585.99
5302,AP ARQ. LOPEZ OTERO,78922,2018-08-09 23:00,4,0,0,4,4,3.1A,585.99
5303,AP ARQ. LOPEZ OTERO,78922,2018-08-10 00:00,4,0,0,4,4,3.1A,585.99
5304,AP ARQ. LOPEZ OTERO,78922,2018-08-10 01:00,8,0,0,8,8,3.1A,585.99
5305,AP ARQ. LOPEZ OTERO,78922,2018-08-10 02:00,8,0,0,8,8,3.1A,585.99
5306,AP ARQ. LOPEZ OTERO,78922,2018-08-10 03:00,8,0,0,8,8,3.1A,585.99
5307,AP ARQ. LOPEZ OTERO,78922,2018-08-10 04:00,8,0,0,8,8,3.1A,585.99
5308,AP ARQ. LOPEZ OTERO,78922,2018-08-10 05:00,8,0,0,8,8,3.1A,585.99
5309,AP ARQ. LOPEZ OTERO,78922,2018-08-10 06:00,8,0,0,8,8,3.1A,585.99
5310,AP ARQ. LOPEZ OTERO,78922,2018-08-10 07:00,8,0,0,8,8,3.1A,585.99
5311,AP ARQ. LOPEZ OTERO,78922,2018-08-10 08:00,8,0,0,8,8,3.1A,585.99
5312,AP ARQ. LOPEZ OTERO,78922,2018-08-10 09:00,4,0,0,4,4,3.1A,585.99
5313,AP ARQ. LOPEZ OTERO,78922,2018-08-10 10:00,4,0,0,4,4,3.1A,585.99
5314,AP ARQ. LOPEZ OTERO,78922,2018-08-10 11:00,0,0,0,0,0,3.1A,585.99
5315,AP ARQ. LOPEZ OTERO,78922,2018-08-10 12:00,0,0,0,0,0,3.1A,585.99
5316,AP ARQ. LOPEZ OTERO,78922,2018-08-10 13:00,0,0,0,0,0,3.1A,585.99
5317,AP ARQ. LOPEZ OTERO,78922,2018-08-10 14:00,0,0,0,0,0,3.1A,585.99
5318,AP ARQ. LOPEZ OTERO,78922,2018-08-10 15:00,0,0,0,0,0,3.1A,585.99
5319,AP ARQ. LOPEZ OTERO,78922,2018-08-10 16:00,0,0,0,0,0,3.1A,585.99
5320,AP ARQ. LOPEZ OTERO,78922,2018-08-10 17:00,4,0,0,4,4,3.1A,585.99
5321,AP ARQ. LOPEZ OTERO,78922,2018-08-10 18:00,4,0,0,4,4,3.1A,585.99
5322,AP ARQ. LOPEZ OTERO,78922,2018-08-10 19:00,4,0,0,4,4,3.1A,585.99
5323,AP ARQ. LOPEZ OTERO,78922,2018-08-10 20:00,4,0,0,4,4,3.1A,585.99
5324,AP ARQ. LOPEZ OTERO,78922,2018-08-10 21:00,4,0,0,4,4,3.1A,585.99
5325,AP ARQ. LOPEZ OTERO,78922,2018-08-10 22:00,4,0,0,4,4,3.1A,585.99
5326,AP ARQ. LOPEZ OTERO,78922,2018-08-10 23:00,4,0,0,4,4,3.1A,585.99
5327,AP ARQ. LOPEZ OTERO,78922,2018-08-11 00:00,4,0,0,4,4,3.1A,585.99
5328,AP ARQ. LOPEZ OTERO,78922,2018-08-11 01:00,8,0,0,8,8,3.1A,585.99
5329,AP ARQ. LOPEZ OTERO,78922,2018-08-11 02:00,8,0,0,8,8,3.1A,585.99
5330,AP ARQ. LOPEZ OTERO,78922,2018-08-11 03:00,8,0,0,8,8,3.1A,585.99
5331,AP ARQ. LOPEZ OTERO,78922,2018-08-11 04:00,8,0,0,8,8,3.1A,585.99
5332,AP ARQ. LOPEZ OTERO,78922,2018-08-11 05:00,8,0,0,8,8,3.1A,585.99
5333,AP ARQ. LOPEZ OTERO,78922,2018-08-11 06:00,8,0,0,8,8,3.1A,585.99
5334,AP ARQ. LOPEZ OTERO,78922,2018-08-11 07:00,8,0,0,8,8,3.1A,585.99
5335,AP ARQ. LOPEZ OTERO,78922,2018-08-11 08:00,8,0,0,8,8,3.1A,585.99
5336,AP ARQ. LOPEZ OTERO,78922,2018-08-11 09:00,8,0,0,8,8,3.1A,585.99
5337,AP ARQ. LOPEZ OTERO,78922,2018-08-11 10:00,8,0,0,8,8,3.1A,585.99
5338,AP ARQ. LOPEZ OTERO,78922,2018-08-11 11:00,8,0,0,8,8,3.1A,585.99
5339,AP ARQ. LOPEZ OTERO,78922,2018-08-11 12:00,7,0,0,7,7,3.1A,585.99
5340,AP ARQ. LOPEZ OTERO,78922,2018-08-11 13:00,8,0,0,8,8,3.1A,585.99
5341,AP ARQ. LOPEZ OTERO,78922,2018-08-11 14:00,8,0,0,8,8,3.1A,585.99
5342,AP ARQ. LOPEZ OTERO,78922,2018-08-11 15:00,8,0,0,8,8,3.1A,585.99
5343,AP ARQ. LOPEZ OTERO,78922,2018-08-11 16:00,8,0,0,8,8,3.1A,585.99
5344,AP ARQ. LOPEZ OTERO,78922,2018-08-11 17:00,8,0,0,8,8,3.1A,585.99
5345,AP ARQ. LOPEZ OTERO,78922,2018-08-11 18:00,8,0,0,8,8,3.1A,585.99
5346,AP ARQ. LOPEZ OTERO,78922,2018-08-11 19:00,4,0,0,4,4,3.1A,585.99
5347,AP ARQ. LOPEZ OTERO,78922,2018-08-11 20:00,4,0,0,4,4,3.1A,585.99
5348,AP ARQ. LOPEZ OTERO,78922,2018-08-11 21:00,4,0,0,4,4,3.1A,585.99
5349,AP ARQ. LOPEZ OTERO,78922,2018-08-11 22:00,4,0,0,4,4,3.1A,585.99
5350,AP ARQ. LOPEZ OTERO,78922,2018-08-11 23:00,4,0,0,4,4,3.1A,585.99
5351,AP ARQ. LOPEZ OTERO,78922,2018-08-12 00:00,4,0,0,4,4,3.1A,585.99
5352,AP ARQ. LOPEZ OTERO,78922,2018-08-12 01:00,8,0,0,8,8,3.1A,585.99
5353,AP ARQ. LOPEZ OTERO,78922,2018-08-12 02:00,8,0,0,8,8,3.1A,585.99
5354,AP ARQ. LOPEZ OTERO,78922,2018-08-12 03:00,8,0,0,8,8,3.1A,585.99
5355,AP ARQ. LOPEZ OTERO,78922,2018-08-12 04:00,8,0,0,8,8,3.1A,585.99
5356,AP ARQ. LOPEZ OTERO,78922,2018-08-12 05:00,8,0,0,8,8,3.1A,585.99
5357,AP ARQ. LOPEZ OTERO,78922,2018-08-12 06:00,8,0,0,8,8,3.1A,585.99
5358,AP ARQ. LOPEZ OTERO,78922,2018-08-12 07:00,8,0,0,8,8,3.1A,585.99
5359,AP ARQ. LOPEZ OTERO,78922,2018-08-12 08:00,8,0,0,8,8,3.1A,585.99
5360,AP ARQ. LOPEZ OTERO,78922,2018-08-12 09:00,8,0,0,8,8,3.1A,585.99
5361,AP ARQ. LOPEZ OTERO,78922,2018-08-12 10:00,8,0,0,8,8,3.1A,585.99
5362,AP ARQ. LOPEZ OTERO,78922,2018-08-12 11:00,8,0,0,8,8,3.1A,585.99
5363,AP ARQ. LOPEZ OTERO,78922,2018-08-12 12:00,8,0,0,8,8,3.1A,585.99
5364,AP ARQ. LOPEZ OTERO,78922,2018-08-12 13:00,8,0,0,8,8,3.1A,585.99
5365,AP ARQ. LOPEZ OTERO,78922,2018-08-12 14:00,8,0,0,8,8,3.1A,585.99
5366,AP ARQ. LOPEZ OTERO,78922,2018-08-12 15:00,8,0,0,8,8,3.1A,585.99
5367,AP ARQ. LOPEZ OTERO,78922,2018-08-12 16:00,8,0,0,8,8,3.1A,585.99
5368,AP ARQ. LOPEZ OTERO,78922,2018-08-12 17:00,8,0,0,8,8,3.1A,585.99
5369,AP ARQ. LOPEZ OTERO,78922,2018-08-12 18:00,8,0,0,8,8,3.1A,585.99
5370,AP ARQ. LOPEZ OTERO,78922,2018-08-12 19:00,4,0,0,4,4,3.1A,585.99
5371,AP ARQ. LOPEZ OTERO,78922,2018-08-12 20:00,4,0,0,4,4,3.1A,585.99
5372,AP ARQ. LOPEZ OTERO,78922,2018-08-12 21:00,4,0,0,4,4,3.1A,585.99
5373,AP ARQ. LOPEZ OTERO,78922,2018-08-12 22:00,4,0,0,4,4,3.1A,585.99
5374,AP ARQ. LOPEZ OTERO,78922,2018-08-12 23:00,4,0,0,4,4,3.1A,585.99
5375,AP ARQ. LOPEZ OTERO,78922,2018-08-13 00:00,4,0,0,4,4,3.1A,585.99
5376,AP ARQ. LOPEZ OTERO,78922,2018-08-13 01:00,7,0,0,7,7,3.1A,585.99
5377,AP ARQ. LOPEZ OTERO,78922,2018-08-13 02:00,8,0,0,8,8,3.1A,585.99
5378,AP ARQ. LOPEZ OTERO,78922,2018-08-13 03:00,8,0,0,8,8,3.1A,585.99
5379,AP ARQ. LOPEZ OTERO,78922,2018-08-13 04:00,8,0,0,8,8,3.1A,585.99
5380,AP ARQ. LOPEZ OTERO,78922,2018-08-13 05:00,8,0,0,8,8,3.1A,585.99
5381,AP ARQ. LOPEZ OTERO,78922,2018-08-13 06:00,8,0,0,8,8,3.1A,585.99
5382,AP ARQ. LOPEZ OTERO,78922,2018-08-13 07:00,8,0,0,8,8,3.1A,585.99
5383,AP ARQ. LOPEZ OTERO,78922,2018-08-13 08:00,8,0,0,8,8,3.1A,585.99
5384,AP ARQ. LOPEZ OTERO,78922,2018-08-13 09:00,4,0,0,4,4,3.1A,585.99
5385,AP ARQ. LOPEZ OTERO,78922,2018-08-13 10:00,4,0,0,4,4,3.1A,585.99
5386,AP ARQ. LOPEZ OTERO,78922,2018-08-13 11:00,0,0,0,0,0,3.1A,585.99
5387,AP ARQ. LOPEZ OTERO,78922,2018-08-13 12:00,0,0,0,0,0,3.1A,585.99
5388,AP ARQ. LOPEZ OTERO,78922,2018-08-13 13:00,0,0,0,0,0,3.1A,585.99
5389,AP ARQ. LOPEZ OTERO,78922,2018-08-13 14:00,0,0,0,0,0,3.1A,585.99
