,centro,id,fecha,consumo,reactiva,co2,potenciamax,potenciaact,tarifa,coste
11643,AP ARQ. LOPEZ OTERO,78922,2019-05-01 04:00,11,0,0,11,11,3.1A,541.1
11644,AP ARQ. LOPEZ OTERO,78922,2019-05-01 05:00,11,0,0,11,11,3.1A,541.1
11645,AP ARQ. LOPEZ OTERO,78922,2019-05-01 06:00,11,0,0,11,11,3.1A,541.1
11646,AP ARQ. LOPEZ OTERO,78922,2019-05-01 07:00,10,0,0,10,10,3.1A,541.1
11647,AP ARQ. LOPEZ OTERO,78922,2019-05-01 08:00,10,0,0,10,10,3.1A,541.1
11648,AP ARQ. LOPEZ OTERO,78922,2019-05-01 09:00,10,0,0,10,10,3.1A,541.1
11649,AP ARQ. LOPEZ OTERO,78922,2019-05-01 10:00,9,0,0,9,9,3.1A,541.1
11650,AP ARQ. LOPEZ OTERO,78922,2019-05-01 11:00,10,0,0,10,10,3.1A,541.1
11651,AP ARQ. LOPEZ OTERO,78922,2019-05-01 12:00,9,0,0,9,9,3.1A,541.1
11652,AP ARQ. LOPEZ OTERO,78922,2019-05-01 13:00,9,0,0,9,9,3.1A,541.1
11653,AP ARQ. LOPEZ OTERO,78922,2019-05-01 14:00,9,0,0,9,9,3.1A,541.1
11654,AP ARQ. LOPEZ OTERO,78922,2019-05-01 15:00,9,0,0,9,9,3.1A,541.1
11655,AP ARQ. LOPEZ OTERO,78922,2019-05-01 16:00,9,0,0,9,9,3.1A,541.1
11656,AP ARQ. LOPEZ OTERO,78922,2019-05-01 17:00,9,0,0,9,9,3.1A,541.1
11657,AP ARQ. LOPEZ OTERO,78922,2019-05-01 18:00,9,0,0,9,9,3.1A,541.1
11658,AP ARQ. LOPEZ OTERO,78922,2019-05-01 19:00,5,0,0,5,5,3.1A,541.1
11659,AP ARQ. LOPEZ OTERO,78922,2019-05-01 20:00,5,0,0,5,5,3.1A,541.1
11660,AP ARQ. LOPEZ OTERO,78922,2019-05-01 21:00,5,0,0,5,5,3.1A,541.1
11661,AP ARQ. LOPEZ OTERO,78922,2019-05-01 22:00,5,0,0,5,5,3.1A,541.1
11662,AP ARQ. LOPEZ OTERO,78922,2019-05-01 23:00,5,0,0,5,5,3.1A,541.1
11663,AP ARQ. LOPEZ OTERO,78922,2019-05-02 00:00,5,0,0,5,5,3.1A,541.1
11664,AP ARQ. LOPEZ OTERO,78922,2019-05-02 01:00,9,0,0,9,9,3.1A,541.1
11665,AP ARQ. LOPEZ OTERO,78922,2019-05-02 02:00,10,0,0,10,10,3.1A,541.1
11666,AP ARQ. LOPEZ OTERO,78922,2019-05-02 03:00,9,0,0,9,9,3.1A,541.1
11667,AP ARQ. LOPEZ OTERO,78922,2019-05-02 04:00,9,0,0,9,9,3.1A,541.1
11668,AP ARQ. LOPEZ OTERO,78922,2019-05-02 05:00,9,0,0,9,9,3.1A,541.1
11669,AP ARQ. LOPEZ OTERO,78922,2019-05-02 06:00,10,0,0,10,10,3.1A,541.1
11670,AP ARQ. LOPEZ OTERO,78922,2019-05-02 07:00,9,0,0,9,9,3.1A,541.1
11671,AP ARQ. LOPEZ OTERO,78922,2019-05-02 08:00,9,0,0,9,9,3.1A,541.1
11672,AP ARQ. LOPEZ OTERO,78922,2019-05-02 09:00,5,0,0,5,5,3.1A,541.1
11673,AP ARQ. LOPEZ OTERO,78922,2019-05-02 10:00,5,0,0,5,5,3.1A,541.1
11674,AP ARQ. LOPEZ OTERO,78922,2019-05-02 11:00,0,0,0,0,0,3.1A,541.1
11675,AP ARQ. LOPEZ OTERO,78922,2019-05-02 12:00,0,0,0,0,0,3.1A,541.1
11676,AP ARQ. LOPEZ OTERO,78922,2019-05-02 13:00,0,0,0,0,0,3.1A,541.1
11677,AP ARQ. LOPEZ OTERO,78922,2019-05-02 14:00,0,0,0,0,0,3.1A,541.1
11678,AP ARQ. LOPEZ OTERO,78922,2019-05-02 15:00,0,0,0,0,0,3.1A,541.1
11679,AP ARQ. LOPEZ OTERO,78922,2019-05-02 16:00,0,0,0,0,0,3.1A,541.1
11680,AP ARQ. LOPEZ OTERO,78922,2019-05-02 17:00,5,0,0,5,5,3.1A,541.1
11681,AP ARQ. LOPEZ OTERO,78922,2019-05-02 18:00,5,0,0,5,5,3.1A,541.1
11682,AP ARQ. LOPEZ OTERO,78922,2019-05-02 19:00,5,0,0,5,5,3.1A,541.1
11683,AP ARQ. LOPEZ OTERO,78922,2019-05-02 20:00,5,0,0,5,5,3.1A,541.1
11684,AP ARQ. LOPEZ OTERO,78922,2019-05-02 21:00,5,0,0,5,5,3.1A,541.1
11685,AP ARQ. LOPEZ OTERO,78922,2019-05-02 22:00,5,0,0,5,5,3.1A,541.1
11686,AP ARQ. LOPEZ OTERO,78922,2019-05-02 23:00,5,0,0,5,5,3.1A,541.1
11687,AP ARQ. LOPEZ OTERO,78922,2019-05-03 00:00,5,0,0,5,5,3.1A,541.1
11688,AP ARQ. LOPEZ OTERO,78922,2019-05-03 01:00,9,0,0,9,9,3.1A,541.1
11689,AP ARQ. LOPEZ OTERO,78922,2019-05-03 02:00,9,0,0,9,9,3.1A,541.1
11690,AP ARQ. LOPEZ OTERO,78922,2019-05-03 03:00,9,0,0,9,9,3.1A,541.1
11691,AP ARQ. LOPEZ OTERO,78922,2019-05-03 04:00,9,0,0,9,9,3.1A,541.1
11692,AP ARQ. LOPEZ OTERO,78922,2019-05-03 05:00,9,0,0,9,9,3.1A,541.1
11693,AP ARQ. LOPEZ OTERO,78922,2019-05-03 06:00,9,0,0,9,9,3.1A,541.1
11694,AP ARQ. LOPEZ OTERO,78922,2019-05-03 07:00,10,0,0,10,10,3.1A,541.1
11695,AP ARQ. LOPEZ OTERO,78922,2019-05-03 08:00,9,0,0,9,9,3.1A,541.1
11696,AP ARQ. LOPEZ OTERO,78922,2019-05-03 09:00,5,0,0,5,5,3.1A,541.1
11697,AP ARQ. LOPEZ OTERO,78922,2019-05-03 10:00,5,0,0,5,5,3.1A,541.1
11698,AP ARQ. LOPEZ OTERO,78922,2019-05-03 11:00,0,0,0,0,0,3.1A,541.1
11699,AP ARQ. LOPEZ OTERO,78922,2019-05-03 12:00,0,0,0,0,0,3.1A,541.1
11700,AP ARQ. LOPEZ OTERO,78922,2019-05-03 13:00,0,0,0,0,0,3.1A,541.1
11701,AP ARQ. LOPEZ OTERO,78922,2019-05-03 14:00,0,0,0,0,0,3.1A,541.1
11702,AP ARQ. LOPEZ OTERO,78922,2019-05-03 15:00,0,0,0,0,0,3.1A,541.1
11703,AP ARQ. LOPEZ OTERO,78922,2019-05-03 16:00,0,0,0,0,0,3.1A,541.1
11704,AP ARQ. LOPEZ OTERO,78922,2019-05-03 17:00,5,0,0,5,5,3.1A,541.1
11705,AP ARQ. LOPEZ OTERO,78922,2019-05-03 18:00,5,0,0,5,5,3.1A,541.1
11706,AP ARQ. LOPEZ OTERO,78922,2019-05-03 19:00,5,0,0,5,5,3.1A,541.1
11707,AP ARQ. LOPEZ OTERO,78922,2019-05-03 20:00,5,0,0,5,5,3.1A,541.1
11708,AP ARQ. LOPEZ OTERO,78922,2019-05-03 21:00,5,0,0,5,5,3.1A,541.1
11709,AP ARQ. LOPEZ OTERO,78922,2019-05-03 22:00,5,0,0,5,5,3.1A,541.1
11710,AP ARQ. LOPEZ OTERO,78922,2019-05-03 23:00,5,0,0,5,5,3.1A,541.1
11711,AP ARQ. LOPEZ OTERO,78922,2019-05-04 00:00,5,0,0,5,5,3.1A,541.1
11712,AP ARQ. LOPEZ OTERO,78922,2019-05-04 01:00,9,0,0,9,9,3.1A,541.1
11713,AP ARQ. LOPEZ OTERO,78922,2019-05-04 02:00,9,0,0,9,9,3.1A,541.1
11714,AP ARQ. LOPEZ OTERO,78922,2019-05-04 03:00,9,0,0,9,9,3.1A,541.1
11715,AP ARQ. LOPEZ OTERO,78922,2019-05-04 04:00,9,0,0,9,9,3.1A,541.1
11716,AP ARQ. LOPEZ OTERO,78922,2019-05-04 05:00,9,0,0,9,9,3.1A,541.1
11717,AP ARQ. LOPEZ OTERO,78922,2019-05-04 06:00,9,0,0,9,9,3.1A,541.1
11718,AP ARQ. LOPEZ OTERO,78922,2019-05-04 07:00,10,0,0,10,10,3.1A,541.1
11719,AP ARQ. LOPEZ OTERO,78922,2019-05-04 08:00,9,0,0,9,9,3.1A,541.1
11720,AP ARQ. LOPEZ OTERO,78922,2019-05-04 09:00,9,0,0,9,9,3.1A,541.1
11721,AP ARQ. LOPEZ OTERO,78922,2019-05-04 10:00,9,0,0,9,9,3.1A,541.1
11722,AP ARQ. LOPEZ OTERO,78922,2019-05-04 11:00,9,0,0,9,9,3.1A,541.1
11723,AP ARQ. LOPEZ OTERO,78922,2019-05-04 12:00,9,0,0,9,9,3.1A,541.1
11724,AP ARQ. LOPEZ OTERO,78922,2019-05-04 13:00,9,0,0,9,9,3.1A,541.1
11725,AP ARQ. LOPEZ OTERO,78922,2019-05-04 14:00,10,0,0,10,10,3.1A,541.1
11726,AP ARQ. LOPEZ OTERO,78922,2019-05-04 15:00,10,0,0,10,10,3.1A,541.1
11727,AP ARQ. LOPEZ OTERO,78922,2019-05-04 16:00,10,0,0,10,10,3.1A,541.1
11728,AP ARQ. LOPEZ OTERO,78922,2019-05-04 17:00,10,0,0,10,10,3.1A,541.1
11729,AP ARQ. LOPEZ OTERO,78922,2019-05-04 18:00,9,0,0,9,9,3.1A,541.1
11730,AP ARQ. LOPEZ OTERO,78922,2019-05-04 19:00,5,0,0,5,5,3.1A,541.1
11731,AP ARQ. LOPEZ OTERO,78922,2019-05-04 20:00,5,0,0,5,5,3.1A,541.1
11732,AP ARQ. LOPEZ OTERO,78922,2019-05-04 21:00,5,0,0,5,5,3.1A,541.1
11733,AP ARQ. LOPEZ OTERO,78922,2019-05-04 22:00,5,0,0,5,5,3.1A,541.1
11734,AP ARQ. LOPEZ OTERO,78922,2019-05-04 23:00,5,0,0,5,5,3.1A,541.1
11735,AP ARQ. LOPEZ OTERO,78922,2019-05-05 00:00,5,0,0,5,5,3.1A,541.1
11736,AP ARQ. LOPEZ OTERO,78922,2019-05-05 01:00,10,0,0,10,10,3.1A,541.1
11737,AP ARQ. LOPEZ OTERO,78922,2019-05-05 02:00,10,0,0,10,10,3.1A,541.1
11738,AP ARQ. LOPEZ OTERO,78922,2019-05-05 03:00,10,0,0,10,10,3.1A,541.1
11739,AP ARQ. LOPEZ OTERO,78922,2019-05-05 04:00,10,0,0,10,10,3.1A,541.1
11740,AP ARQ. LOPEZ OTERO,78922,2019-05-05 05:00,10,0,0,10,10,3.1A,541.1
11741,AP ARQ. LOPEZ OTERO,78922,2019-05-05 06:00,10,0,0,10,10,3.1A,541.1
11742,AP ARQ. LOPEZ OTERO,78922,2019-05-05 07:00,9,0,0,9,9,3.1A,541.1
11743,AP ARQ. LOPEZ OTERO,78922,2019-05-05 08:00,9,0,0,9,9,3.1A,541.1
11744,AP ARQ. LOPEZ OTERO,78922,2019-05-05 09:00,9,0,0,9,9,3.1A,541.1
11745,AP ARQ. LOPEZ OTERO,78922,2019-05-05 10:00,9,0,0,9,9,3.1A,541.1
11746,AP ARQ. LOPEZ OTERO,78922,2019-05-05 11:00,10,0,0,10,10,3.1A,541.1
11747,AP ARQ. LOPEZ OTERO,78922,2019-05-05 12:00,9,0,0,9,9,3.1A,541.1
11748,AP ARQ. LOPEZ OTERO,78922,2019-05-05 13:00,9,0,0,9,9,3.1A,541.1
11749,AP ARQ. LOPEZ OTERO,78922,2019-05-05 14:00,9,0,0,9,9,3.1A,541.1
11750,AP ARQ. LOPEZ OTERO,78922,2019-05-05 15:00,9,0,0,9,9,3.1A,541.1
11751,AP ARQ. LOPEZ OTERO,78922,2019-05-05 16:00,9,0,0,9,9,3.1A,541.1
11752,AP ARQ. LOPEZ OTERO,78922,2019-05-05 17:00,9,0,0,9,9,3.1A,541.1
11753,AP ARQ. LOPEZ OTERO,78922,2019-05-05 18:00,9,0,0,9,9,3.1A,541.1
11754,AP ARQ. LOPEZ OTERO,78922,2019-05-05 19:00,5,0,0,5,5,3.1A,541.1
11755,AP ARQ. LOPEZ OTERO,78922,2019-05-05 20:00,5,0,0,5,5,3.1A,541.1
11756,AP ARQ. LOPEZ OTERO,78922,2019-05-05 21:00,5,0,0,5,5,3.1A,541.1
11757,AP ARQ. LOPEZ OTERO,78922,2019-05-05 22:00,5,0,0,5,5,3.1A,541.1
11758,AP ARQ. LOPEZ OTERO,78922,2019-05-05 23:00,5,0,0,5,5,3.1A,541.1
11759,AP ARQ. LOPEZ OTERO,78922,2019-05-06 00:00,5,0,0,5,5,3.1A,541.1
11760,AP ARQ. LOPEZ OTERO,78922,2019-05-06 01:00,8,0,0,8,8,3.1A,541.1
11761,AP ARQ. LOPEZ OTERO,78922,2019-05-06 02:00,9,0,0,9,9,3.1A,541.1
11762,AP ARQ. LOPEZ OTERO,78922,2019-05-06 03:00,9,0,0,9,9,3.1A,541.1
11763,AP ARQ. LOPEZ OTERO,78922,2019-05-06 04:00,9,0,0,9,9,3.1A,541.1
11764,AP ARQ. LOPEZ OTERO,78922,2019-05-06 05:00,9,0,0,9,9,3.1A,541.1
11765,AP ARQ. LOPEZ OTERO,78922,2019-05-06 06:00,9,0,0,9,9,3.1A,541.1
11766,AP ARQ. LOPEZ OTERO,78922,2019-05-06 07:00,9,0,0,9,9,3.1A,541.1
11767,AP ARQ. LOPEZ OTERO,78922,2019-05-06 08:00,9,0,0,9,9,3.1A,541.1
11768,AP ARQ. LOPEZ OTERO,78922,2019-05-06 09:00,5,0,0,5,5,3.1A,541.1
11769,AP ARQ. LOPEZ OTERO,78922,2019-05-06 10:00,5,0,0,5,5,3.1A,541.1
11770,AP ARQ. LOPEZ OTERO,78922,2019-05-06 11:00,0,0,0,0,0,3.1A,541.1
11771,AP ARQ. LOPEZ OTERO,78922,2019-05-06 12:00,0,0,0,0,0,3.1A,541.1
11772,AP ARQ. LOPEZ OTERO,78922,2019-05-06 13:00,0,0,0,0,0,3.1A,541.1
11773,AP ARQ. LOPEZ OTERO,78922,2019-05-06 14:00,0,0,0,0,0,3.1A,541.1
11774,AP ARQ. LOPEZ OTERO,78922,2019-05-06 15:00,0,0,0,0,0,3.1A,541.1
11775,AP ARQ. LOPEZ OTERO,78922,2019-05-06 16:00,0,0,0,0,0,3.1A,541.1
11776,AP ARQ. LOPEZ OTERO,78922,2019-05-06 17:00,5,0,0,5,5,3.1A,541.1
11777,AP ARQ. LOPEZ OTERO,78922,2019-05-06 18:00,5,0,0,5,5,3.1A,541.1
11778,AP ARQ. LOPEZ OTERO,78922,2019-05-06 19:00,4,0,0,4,4,3.1A,541.1
11779,AP ARQ. LOPEZ OTERO,78922,2019-05-06 20:00,4,0,0,4,4,3.1A,541.1
11780,AP ARQ. LOPEZ OTERO,78922,2019-05-06 21:00,4,0,0,4,4,3.1A,541.1
11781,AP ARQ. LOPEZ OTERO,78922,2019-05-06 22:00,4,0,0,4,4,3.1A,541.1
11782,AP ARQ. LOPEZ OTERO,78922,2019-05-06 23:00,4,0,0,4,4,3.1A,541.1
11783,AP ARQ. LOPEZ OTERO,78922,2019-05-07 00:00,4,0,0,4,4,3.1A,541.1
11784,AP ARQ. LOPEZ OTERO,78922,2019-05-07 01:00,9,0,0,9,9,3.1A,541.1
11785,AP ARQ. LOPEZ OTERO,78922,2019-05-07 02:00,10,0,0,10,10,3.1A,541.1
11786,AP ARQ. LOPEZ OTERO,78922,2019-05-07 03:00,9,0,0,9,9,3.1A,541.1
11787,AP ARQ. LOPEZ OTERO,78922,2019-05-07 04:00,9,0,0,9,9,3.1A,541.1
11788,AP ARQ. LOPEZ OTERO,78922,2019-05-07 05:00,9,0,0,9,9,3.1A,541.1
11789,AP ARQ. LOPEZ OTERO,78922,2019-05-07 06:00,10,0,0,10,10,3.1A,541.1
11790,AP ARQ. LOPEZ OTERO,78922,2019-05-07 07:00,9,0,0,9,9,3.1A,541.1
11791,AP ARQ. LOPEZ OTERO,78922,2019-05-07 08:00,9,0,0,9,9,3.1A,541.1
11792,AP ARQ. LOPEZ OTERO,78922,2019-05-07 09:00,4,0,0,4,4,3.1A,541.1
11793,AP ARQ. LOPEZ OTERO,78922,2019-05-07 10:00,4,0,0,4,4,3.1A,541.1
11794,AP ARQ. LOPEZ OTERO,78922,2019-05-07 11:00,0,0,0,0,0,3.1A,541.1
11795,AP ARQ. LOPEZ OTERO,78922,2019-05-07 12:00,0,0,0,0,0,3.1A,541.1
11796,AP ARQ. LOPEZ OTERO,78922,2019-05-07 13:00,0,0,0,0,0,3.1A,541.1
11797,AP ARQ. LOPEZ OTERO,78922,2019-05-07 14:00,0,0,0,0,0,3.1A,541.1
11798,AP ARQ. LOPEZ OTERO,78922,2019-05-07 15:00,0,0,0,0,0,3.1A,541.1
11799,AP ARQ. LOPEZ OTERO,78922,2019-05-07 16:00,0,0,0,0,0,3.1A,541.1
11800,AP ARQ. LOPEZ OTERO,78922,2019-05-07 17:00,4,0,0,4,4,3.1A,541.1
11801,AP ARQ. LOPEZ OTERO,78922,2019-05-07 18:00,4,0,0,4,4,3.1A,541.1
11802,AP ARQ. LOPEZ OTERO,78922,2019-05-07 19:00,4,0,0,4,4,3.1A,541.1
11803,AP ARQ. LOPEZ OTERO,78922,2019-05-07 20:00,4,0,0,4,4,3.1A,541.1
11804,AP ARQ. LOPEZ OTERO,78922,2019-05-07 21:00,4,0,0,4,4,3.1A,541.1
11805,AP ARQ. LOPEZ OTERO,78922,2019-05-07 22:00,4,0,0,4,4,3.1A,541.1
11806,AP ARQ. LOPEZ OTERO,78922,2019-05-07 23:00,4,0,0,4,4,3.1A,541.1
11807,AP ARQ. LOPEZ OTERO,78922,2019-05-08 00:00,4,0,0,4,4,3.1A,541.1
11808,AP ARQ. LOPEZ OTERO,78922,2019-05-08 01:00,10,0,0,10,10,3.1A,541.1
11809,AP ARQ. LOPEZ OTERO,78922,2019-05-08 02:00,10,0,0,10,10,3.1A,541.1
11810,AP ARQ. LOPEZ OTERO,78922,2019-05-08 03:00,10,0,0,10,10,3.1A,541.1
11811,AP ARQ. LOPEZ OTERO,78922,2019-05-08 04:00,10,0,0,10,10,3.1A,541.1
11812,AP ARQ. LOPEZ OTERO,78922,2019-05-08 05:00,10,0,0,10,10,3.1A,541.1
11813,AP ARQ. LOPEZ OTERO,78922,2019-05-08 06:00,9,0,0,9,9,3.1A,541.1
11814,AP ARQ. LOPEZ OTERO,78922,2019-05-08 07:00,9,0,0,9,9,3.1A,541.1
11815,AP ARQ. LOPEZ OTERO,78922,2019-05-08 08:00,9,0,0,9,9,3.1A,541.1
11816,AP ARQ. LOPEZ OTERO,78922,2019-05-08 09:00,4,0,0,4,4,3.1A,541.1
11817,AP ARQ. LOPEZ OTERO,78922,2019-05-08 10:00,4,0,0,4,4,3.1A,541.1
11818,AP ARQ. LOPEZ OTERO,78922,2019-05-08 11:00,0,0,0,0,0,3.1A,541.1
11819,AP ARQ. LOPEZ OTERO,78922,2019-05-08 12:00,0,0,0,0,0,3.1A,541.1
11820,AP ARQ. LOPEZ OTERO,78922,2019-05-08 13:00,0,0,0,0,0,3.1A,541.1
11821,AP ARQ. LOPEZ OTERO,78922,2019-05-08 14:00,0,0,0,0,0,3.1A,541.1
11822,AP ARQ. LOPEZ OTERO,78922,2019-05-08 15:00,0,0,0,0,0,3.1A,541.1
11823,AP ARQ. LOPEZ OTERO,78922,2019-05-08 16:00,0,0,0,0,0,3.1A,541.1
11824,AP ARQ. LOPEZ OTERO,78922,2019-05-08 17:00,4,0,0,4,4,3.1A,541.1
11825,AP ARQ. LOPEZ OTERO,78922,2019-05-08 18:00,4,0,0,4,4,3.1A,541.1
11826,AP ARQ. LOPEZ OTERO,78922,2019-05-08 19:00,4,0,0,4,4,3.1A,541.1
11827,AP ARQ. LOPEZ OTERO,78922,2019-05-08 20:00,4,0,0,4,4,3.1A,541.1
11828,AP ARQ. LOPEZ OTERO,78922,2019-05-08 21:00,4,0,0,4,4,3.1A,541.1
11829,AP ARQ. LOPEZ OTERO,78922,2019-05-08 22:00,4,0,0,4,4,3.1A,541.1
11830,AP ARQ. LOPEZ OTERO,78922,2019-05-08 23:00,4,0,0,4,4,3.1A,541.1
11831,AP ARQ. LOPEZ OTERO,78922,2019-05-09 00:00,4,0,0,4,4,3.1A,541.1
11832,AP ARQ. LOPEZ OTERO,78922,2019-05-09 01:00,9,0,0,9,9,3.1A,541.1
11833,AP ARQ. LOPEZ OTERO,78922,2019-05-09 02:00,9,0,0,9,9,3.1A,541.1
11834,AP ARQ. LOPEZ OTERO,78922,2019-05-09 03:00,10,0,0,10,10,3.1A,541.1
11835,AP ARQ. LOPEZ OTERO,78922,2019-05-09 04:00,9,0,0,9,9,3.1A,541.1
11836,AP ARQ. LOPEZ OTERO,78922,2019-05-09 05:00,9,0,0,9,9,3.1A,541.1
11837,AP ARQ. LOPEZ OTERO,78922,2019-05-09 06:00,9,0,0,9,9,3.1A,541.1
11838,AP ARQ. LOPEZ OTERO,78922,2019-05-09 07:00,9,0,0,9,9,3.1A,541.1
11839,AP ARQ. LOPEZ OTERO,78922,2019-05-09 08:00,9,0,0,9,9,3.1A,541.1
11840,AP ARQ. LOPEZ OTERO,78922,2019-05-09 09:00,4,0,0,4,4,3.1A,541.1
11841,AP ARQ. LOPEZ OTERO,78922,2019-05-09 10:00,4,0,0,4,4,3.1A,541.1
11842,AP ARQ. LOPEZ OTERO,78922,2019-05-09 11:00,0,0,0,0,0,3.1A,541.1
11843,AP ARQ. LOPEZ OTERO,78922,2019-05-09 12:00,0,0,0,0,0,3.1A,541.1
11844,AP ARQ. LOPEZ OTERO,78922,2019-05-09 13:00,0,0,0,0,0,3.1A,541.1
11845,AP ARQ. LOPEZ OTERO,78922,2019-05-09 14:00,0,0,0,0,0,3.1A,541.1
11846,AP ARQ. LOPEZ OTERO,78922,2019-05-09 15:00,0,0,0,0,0,3.1A,541.1
11847,AP ARQ. LOPEZ OTERO,78922,2019-05-09 16:00,0,0,0,0,0,3.1A,541.1
11848,AP ARQ. LOPEZ OTERO,78922,2019-05-09 17:00,4,0,0,4,4,3.1A,541.1
11849,AP ARQ. LOPEZ OTERO,78922,2019-05-09 18:00,4,0,0,4,4,3.1A,541.1
11850,AP ARQ. LOPEZ OTERO,78922,2019-05-09 19:00,4,0,0,4,4,3.1A,541.1
11851,AP ARQ. LOPEZ OTERO,78922,2019-05-09 20:00,4,0,0,4,4,3.1A,541.1
11852,AP ARQ. LOPEZ OTERO,78922,2019-05-09 21:00,4,0,0,4,4,3.1A,541.1
11853,AP ARQ. LOPEZ OTERO,78922,2019-05-09 22:00,4,0,0,4,4,3.1A,541.1
11854,AP ARQ. LOPEZ OTERO,78922,2019-05-09 23:00,4,0,0,4,4,3.1A,541.1
11855,AP ARQ. LOPEZ OTERO,78922,2019-05-10 00:00,4,0,0,4,4,3.1A,541.1
11856,AP ARQ. LOPEZ OTERO,78922,2019-05-10 01:00,9,0,0,9,9,3.1A,541.1
11857,AP ARQ. LOPEZ OTERO,78922,2019-05-10 02:00,9,0,0,9,9,3.1A,541.1
11858,AP ARQ. LOPEZ OTERO,78922,2019-05-10 03:00,9,0,0,9,9,3.1A,541.1
11859,AP ARQ. LOPEZ OTERO,78922,2019-05-10 04:00,9,0,0,9,9,3.1A,541.1
11860,AP ARQ. LOPEZ OTERO,78922,2019-05-10 05:00,9,0,0,9,9,3.1A,541.1
11861,AP ARQ. LOPEZ OTERO,78922,2019-05-10 06:00,9,0,0,9,9,3.1A,541.1
11862,AP ARQ. LOPEZ OTERO,78922,2019-05-10 07:00,10,0,0,10,10,3.1A,541.1
11863,AP ARQ. LOPEZ OTERO,78922,2019-05-10 08:00,9,0,0,9,9,3.1A,541.1
11864,AP ARQ. LOPEZ OTERO,78922,2019-05-10 09:00,4,0,0,4,4,3.1A,541.1
11865,AP ARQ. LOPEZ OTERO,78922,2019-05-10 10:00,4,0,0,4,4,3.1A,541.1
11866,AP ARQ. LOPEZ OTERO,78922,2019-05-10 11:00,0,0,0,0,0,3.1A,541.1
11867,AP ARQ. LOPEZ OTERO,78922,2019-05-10 12:00,0,0,0,0,0,3.1A,541.1
11868,AP ARQ. LOPEZ OTERO,78922,2019-05-10 13:00,0,0,0,0,0,3.1A,541.1
11869,AP ARQ. LOPEZ OTERO,78922,2019-05-10 14:00,0,0,0,0,0,3.1A,541.1
11870,AP ARQ. LOPEZ OTERO,78922,2019-05-10 15:00,0,0,0,0,0,3.1A,541.1
11871,AP ARQ. LOPEZ OTERO,78922,2019-05-10 16:00,0,0,0,0,0,3.1A,541.1
11872,AP ARQ. LOPEZ OTERO,78922,2019-05-10 17:00,4,0,0,4,4,3.1A,541.1
11873,AP ARQ. LOPEZ OTERO,78922,2019-05-10 18:00,4,0,0,4,4,3.1A,541.1
11874,AP ARQ. LOPEZ OTERO,78922,2019-05-10 19:00,4,0,0,4,4,3.1A,541.1
11875,AP ARQ. LOPEZ OTERO,78922,2019-05-10 20:00,4,0,0,4,4,3.1A,541.1
11876,AP ARQ. LOPEZ OTERO,78922,2019-05-10 21:00,4,0,0,4,4,3.1A,541.1
11877,AP ARQ. LOPEZ OTERO,78922,2019-05-10 22:00,4,0,0,4,4,3.1A,541.1
11878,AP ARQ. LOPEZ OTERO,78922,2019-05-10 23:00,4,0,0,4,4,3.1A,541.1
11879,AP ARQ. LOPEZ OTERO,78922,2019-05-11 00:00,4,0,0,4,4,3.1A,541.1
11880,AP ARQ. LOPEZ OTERO,78922,2019-05-11 01:00,9,0,0,9,9,3.1A,541.1
11881,AP ARQ. LOPEZ OTERO,78922,2019-05-11 02:00,9,0,0,9,9,3.1A,541.1
11882,AP ARQ. LOPEZ OTERO,78922,2019-05-11 03:00,9,0,0,9,9,3.1A,541.1
11883,AP ARQ. LOPEZ OTERO,78922,2019-05-11 04:00,9,0,0,9,9,3.1A,541.1
11884,AP ARQ. LOPEZ OTERO,78922,2019-05-11 05:00,9,0,0,9,9,3.1A,541.1
11885,AP ARQ. LOPEZ OTERO,78922,2019-05-11 06:00,9,0,0,9,9,3.1A,541.1
11886,AP ARQ. LOPEZ OTERO,78922,2019-05-11 07:00,10,0,0,10,10,3.1A,541.1
11887,AP ARQ. LOPEZ OTERO,78922,2019-05-11 08:00,9,0,0,9,9,3.1A,541.1
11888,AP ARQ. LOPEZ OTERO,78922,2019-05-11 09:00,9,0,0,9,9,3.1A,541.1
11889,AP ARQ. LOPEZ OTERO,78922,2019-05-11 10:00,9,0,0,9,9,3.1A,541.1
11890,AP ARQ. LOPEZ OTERO,78922,2019-05-11 11:00,9,0,0,9,9,3.1A,541.1
11891,AP ARQ. LOPEZ OTERO,78922,2019-05-11 12:00,9,0,0,9,9,3.1A,541.1
11892,AP ARQ. LOPEZ OTERO,78922,2019-05-11 13:00,9,0,0,9,9,3.1A,541.1
11893,AP ARQ. LOPEZ OTERO,78922,2019-05-11 14:00,10,0,0,10,10,3.1A,541.1
11894,AP ARQ. LOPEZ OTERO,78922,2019-05-11 15:00,10,0,0,10,10,3.1A,541.1
11895,AP ARQ. LOPEZ OTERO,78922,2019-05-11 16:00,10,0,0,10,10,3.1A,541.1
11896,AP ARQ. LOPEZ OTERO,78922,2019-05-11 17:00,10,0,0,10,10,3.1A,541.1
11897,AP ARQ. LOPEZ OTERO,78922,2019-05-11 18:00,9,0,0,9,9,3.1A,541.1
11898,AP ARQ. LOPEZ OTERO,78922,2019-05-11 19:00,4,0,0,4,4,3.1A,541.1
11899,AP ARQ. LOPEZ OTERO,78922,2019-05-11 20:00,4,0,0,4,4,3.1A,541.1
11900,AP ARQ. LOPEZ OTERO,78922,2019-05-11 21:00,4,0,0,4,4,3.1A,541.1
